template,id,prompt,model_response,correct_answer,hallucinated,baseline_exact,baseline_embed,baseline_embed_score,baseline_embed_method
long_form,1,Explain why ocean tides happen and why the Moon has a stronger tidal effect on Earth than the Sun despite the Sun being more massive.,"Ocean tides happen due to the gravitational pull of the moon and the sun on Earth's water. The moon has a stronger tidal effect because it is closer to Earth than the sun, so its gravitational pull has a greater effect, despite the sun's larger mass",Ocean tides are mainly caused by gravitational differences across Earth and the Moon has a stronger tidal effect because it is much closer than the Sun,False,False,True,0.9458223739103709,embedding
long_form,2,Explain why seasons occur on Earth.,"Seasons occur on Earth due to its tilt on its axis as it orbits the Sun, causing varying amounts of sunlight to reach different regions at different times of the year",Seasons occur because Earths axis is tilted causing different hemispheres to receive different angles and durations of sunlight during the year,False,False,True,0.9290904918140188,embedding
long_form,3,Explain why boiling point changes with altitude.,Boiling point changes with altitude because atmospheric pressure decreases as altitude increases,Boiling point decreases at higher altitude because atmospheric pressure is lower so water reaches its vapor pressure at a lower temperature,False,False,True,0.9086019565151581,embedding
long_form,4,Explain why washing hands with soap helps reduce the spread of infectious disease.,"Soap destroys the lipid barrier of many viruses and bacteria, killing them and removing them from the hands",Soap helps remove microbes and oils from skin and disrupts lipid membranes of some pathogens while rinsing carries them away,False,False,True,0.77110762630101,embedding
long_form,5,Explain why randomized controlled trials are useful for testing whether a treatment works.,"Randomized controlled trials minimize bias, ensure comparability between treatment and control groups, and increase the validity of the results",Randomized controlled trials reduce selection bias and compare treatment outcomes against a control group to estimate causal effects,False,False,True,0.7842852658829084,embedding
long_form,6,Explain why a map can distort the size or shape of countries.,A map can distort the size or shape of countries because it's a two-dimensional representation of a three-dimensional object (the Earth),A flat map projects Earths curved surface onto a plane so some combination of area shape distance or direction must be distorted,False,False,False,0.6497709000454736,embedding
long_form,7,Explain why photosynthesis is important for most ecosystems.,"Photosynthesis is important for most ecosystems because it converts solar energy into chemical energy, which is then used to fuel life processes and creates oxygen as a byproduct needed by many organisms",Photosynthesis converts light energy into chemical energy and produces organic matter that supports food webs while releasing oxygen,False,False,False,0.6994613363837837,embedding
long_form,8,Explain why electric power grids need supply and demand to stay balanced.,"If supply and demand are not balanced in an electric power grid, it can result in blackouts or equipment damage",Electric grids require generation and consumption to stay closely matched because large imbalances can destabilize frequency and cause outages,False,False,False,0.6927715082815882,embedding
long_form,9,Explain why inflation reduces purchasing power.,"Inflation reduces purchasing power because it increases the price of goods and services, requiring more money to buy the same amount",Inflation raises the general price level so the same amount of money buys fewer goods and services,False,False,True,0.8569397949637421,embedding
long_form,10,Explain why eyewitness testimony can be unreliable.,"Eyewitness testimony can be unreliable due to memory distortions, psychological stress, and the influence of misinformation",Eyewitness memory can be affected by stress perception time suggestion bias and memory reconstruction,False,False,True,0.7843819062736272,embedding
causal_reasoning,11,A town installs speed cameras and traffic accidents fall afterward. Why is this not enough to prove the cameras caused the decrease?,Correlation does not imply causation,Accidents may have fallen because of road redesign enforcement weather traffic volume seasonal patterns or broader safety trends,False,False,False,0.08223332768216807,embedding
causal_reasoning,12,A school starts serving breakfast and attendance improves. What else could explain the improvement?,Changes in teaching methods,Attendance could improve because of transportation changes policy changes family outreach student population changes weather or other school programs,False,False,False,0.34414836562676643,embedding
causal_reasoning,13,A country cuts taxes and unemployment later falls. Why should researchers be cautious before claiming the tax cut caused the drop?,Correlation does not imply causation,Unemployment can change because of monetary policy global demand demographics industry trends stimulus business cycles or measurement changes,False,False,False,0.14938892802527792,embedding
causal_reasoning,14,A clinic sends appointment reminders and missed visits decline. What evidence would strengthen the claim that reminders caused the decline?,A significant decrease in missed appointments corresponding directly with the time period when reminders were sent,A randomized comparison between patients who did and did not receive reminders with similar baseline conditions would strengthen the claim,False,False,False,0.6247159533876764,embedding
causal_reasoning,15,A lake has fewer algae blooms after fertilizer use nearby decreases. What alternative explanations should be considered?,"Changes in weather, introduction of algae-eating species, or improvements in water quality",Weather rainfall water temperature wastewater changes invasive species monitoring changes and natural variation could also affect algae blooms,False,False,False,0.7011106046608215,embedding
causal_reasoning,16,A company raises wages and employee turnover falls. Why might wages not be the only cause?,"Other factors such as improved working conditions, benefits, or job satisfaction could also influence employee turnover",Turnover may also fall because of management changes benefits scheduling hiring conditions labor market shifts or workplace culture,False,False,False,0.7175718389237677,embedding
causal_reasoning,17,A state changes graduation requirements and graduation rates rise. What should be checked before claiming the policy caused the rise?,Possible confounding variables,Researchers should check cohort differences grading standards dropout definitions school funding tutoring programs and long term trends,False,False,False,0.1949767540834342,embedding
causal_reasoning,18,A restaurant changes its menu and receives better reviews. Why does this not prove the menu caused the better reviews?,Correlation does not imply causation,Reviews may change because of service pricing staff marketing reviewer selection seasonality or changes in customer expectations,False,False,False,0.06390384132636392,embedding
causal_reasoning,19,A new pesticide is used and crop yield increases. What would help determine whether the pesticide caused the increase?,A controlled experiment comparing crops with and without the pesticide,A controlled comparison with similar fields weather soil crop variety irrigation and pest pressure would help establish causation,False,False,False,0.5867791898801934,embedding
causal_reasoning,20,A city opens a new park and nearby home prices rise. Why is causation uncertain?,Other factors may have concurrently influenced home prices,Home prices may rise because of broader market trends development transit changes school quality neighborhood investment or selection effects,False,False,False,0.622369020209606,embedding
synthesis,21,Compare renewable energy and fossil fuels.,"Renewable energy is sustainable and non-depleting, while fossil fuels are finite and contribute to climate change",Renewable energy comes from sources replenished on human timescales while fossil fuels are finite carbon based fuels formed over geologic time and release greenhouse gases when burned,False,False,True,0.7711552365216194,embedding
synthesis,22,Compare mitosis and meiosis.,"Mitosis results in two identical daughter cells, while meiosis results in four genetically different daughter cells",Mitosis produces genetically identical body cells while meiosis produces gametes with half the chromosome number and genetic variation,False,False,True,0.7559086181745498,embedding
synthesis,23,Compare conduction convection and radiation as heat transfer methods.,"Conduction is heat transfer through direct contact, convection is heat transfer through fluid movement, and radiation is heat transfer through electromagnetic waves",Conduction transfers heat through direct contact convection transfers heat through fluid motion and radiation transfers energy by electromagnetic waves,False,False,True,0.8459230245120404,embedding
synthesis,24,Compare primary sources and secondary sources in history.,"Primary sources are original, firsthand documents or artifacts, while secondary sources interpret, analyze, or review primary sources",Primary sources come directly from the time period or participants while secondary sources interpret analyze or summarize primary sources,False,False,True,0.8478172970397332,embedding
synthesis,25,Compare civil law and criminal law.,"Civil law deals with disputes between individuals or organizations, while criminal law involves cases where the government prosecutes someone for committing a crime",Civil law resolves disputes between parties and usually involves remedies while criminal law prosecutes offenses against the state and can involve punishment,False,False,True,0.8535812536510327,embedding
synthesis,26,Compare accuracy and precision in measurement.,"Accuracy refers to how close a measurement is to the true value, while precision refers to the consistency of repeated measurements",Accuracy is closeness to the true value while precision is consistency or closeness of repeated measurements to each other,False,False,True,0.9270950684654226,embedding
synthesis,27,Compare the roles of DNA and RNA in protein production.,"DNA carries the genetic information to make proteins, while RNA translates this information into a format used to build proteins",DNA stores genetic information while RNA carries and helps use that information to make proteins,True,False,True,0.8546962107376883,embedding
synthesis,28,Compare supply and demand in a market.,"Supply and demand in a market determine the price of a product: if demand exceeds supply, prices rise, and if supply exceeds demand, prices fall",Supply is the quantity producers are willing to sell at different prices while demand is the quantity consumers are willing to buy at different prices,False,False,False,0.6858691070080052,embedding
synthesis,29,Compare a scientific hypothesis and a scientific theory.,"A scientific hypothesis is an educated guess that is testable, while a scientific theory is a well-substantiated explanation of some aspect of the natural world that is repeatedly tested and confirmed through experimentation and observation",A hypothesis is a testable proposed explanation while a theory is a broad well supported explanatory framework,False,False,False,0.6758549787462389,embedding
synthesis,30,Compare weathering and erosion.,"Weathering is the process of breaking down rocks, soil and minerals, while erosion is the process of these materials being moved by natural agents such as water, wind, or ice",Weathering breaks down rock in place while erosion transports weathered material by water wind ice or gravity,False,False,True,0.7954604348444371,embedding
citation_grounded,31,Using only this source: The study found that students who slept at least eight hours had higher average test scores but the authors warned that the design was observational. What conclusion is supported?,Students who slept at least eight hours had higher average test scores,Students who slept at least eight hours had higher average test scores but the study does not establish causation,False,False,True,0.8710563076375655,embedding
citation_grounded,32,Using only this source: The bridge was completed in 1974 renovated in 2008 and closed to cars in 2020. When was the bridge renovated?,2008,2008,False,True,True,1.0,embedding
citation_grounded,33,Using only this source: The medication reduced symptoms in adults but the trial excluded children and pregnant patients. What limitation should be mentioned?,The trial excluded children and pregnant patients,The trial excluded children and pregnant patients so the results may not apply to those groups,False,False,True,0.8700238417815952,embedding
citation_grounded,34,Using only this source: The report says solar output increased by 12 percent while wind output decreased by 4 percent. Which energy source increased?,Solar,Solar output increased,False,False,False,0.6322747803302463,embedding
citation_grounded,35,Using only this source: The survey included 900 online respondents recruited through voluntary participation. What sampling limitation should be noted?,The sample may not be representative of the entire population,The survey used voluntary online respondents which may create selection bias,False,False,False,0.39317217986670044,embedding
citation_grounded,36,Using only this source: The policy was announced in March approved in June and implemented in September. When was the policy implemented?,September,September,False,True,True,1.0,embedding
citation_grounded,37,Using only this source: The article says the species is native to coastal wetlands and is threatened by habitat loss. What threatens the species?,Habitat loss,Habitat loss threatens the species,False,False,True,0.8796773396879911,embedding
citation_grounded,38,Using only this source: The trial compared a new vaccine with a placebo and randomly assigned participants to each group. What design feature reduces selection bias?,Randomly assigning participants to each group,Random assignment reduces selection bias,False,False,False,0.5830737655279212,embedding
citation_grounded,39,Using only this source: The company reported higher revenue but lower profit because costs increased faster than sales. Why did profit fall?,Costs increased faster than sales,Profit fell because costs increased faster than sales,False,False,True,0.7825110741179832,embedding
citation_grounded,40,Using only this source: The experiment measured plant growth under red blue and white light for thirty days. What variables were compared?,"Red, blue, and white light",Plant growth under red blue and white light was compared,False,False,False,0.5910583114067349,embedding
uncertainty,41,A user asks for todays exchange rate but you only have last years rate. What should a reliable answer say?,I don't have today's exchange rate,It should say last years rate may be outdated and current exchange rate data is needed,False,False,False,0.5688482868885746,embedding
uncertainty,42,A user asks whether a storm will hit their town next week but you cannot access a forecast. What should a reliable answer say?,Unable to provide this information,It should avoid a definitive forecast and say current weather data is needed,False,False,False,0.09657670893654492,embedding
uncertainty,43,A user asks for medical treatment advice based only on a single symptom. What should a reliable answer avoid?,Giving medical advice,It should avoid giving a diagnosis or treatment plan as certain and should recommend professional medical advice,True,False,False,0.5630026875306784,embedding
uncertainty,44,A user asks for the exact enrollment of a university this semester but the available source is from five years ago. What should a reliable answer say?,The current enrollment data is unavailable,It should say the old source may not reflect current enrollment and current university data is needed,True,False,False,0.6260028069450496,embedding
uncertainty,45,A user asks whether a quote is authentic but no source text is available. What should a reliable answer avoid?,Speculation,It should avoid claiming the quote is authentic without verification,False,False,False,0.0030380246974200586,embedding
uncertainty,46,A user asks for the winner of a game that has not happened yet. What should a reliable answer say?,The winner of the game has not been determined,It should say the game has not happened yet and the winner is unknown,False,False,False,0.7184769931442156,embedding
uncertainty,47,A user asks for the current law in an unspecified country. What should a reliable answer clarify?,The specific country the law applies to,It should clarify the country or jurisdiction because laws differ by location,False,False,False,0.7175040552316706,embedding
uncertainty,48,A user asks to summarize a chart but the chart is not visible. What should a reliable answer say?,"The chart is not visible, thus it cannot be summarized",It should say the chart is needed and should not invent the chart contents,False,False,False,0.6612173449729728,embedding
uncertainty,49,A user asks whether a product is currently in stock but you cannot check current inventory. What should a reliable answer say?,I'm unable to provide current inventory status,It should say inventory changes and current retailer information is needed,False,False,False,0.5823573266425193,embedding
uncertainty,50,A user asks for the exact cause of a historical event that historians debate. What should a reliable answer do?,Present multiple perspectives,It should present the issue as debated and avoid claiming a single certain cause when evidence is contested,False,False,False,0.34072981417210657,embedding
