template,id,prompt,model_response,correct_answer,hallucinated,baseline_exact,baseline_embed,baseline_embed_score,baseline_embed_method
long_form,1,Explain why Venus is hotter on average than Mercury even though Mercury is closer to the Sun.,"Venus is hotter due to its thick atmosphere rich in carbon dioxide, causing a strong greenhouse effect",Venus is hotter mainly because its dense carbon dioxide atmosphere creates an extreme greenhouse effect while Mercury has little atmosphere to retain heat,False,False,True,0.8821154426223257,embedding
long_form,2,Explain why antibiotics do not work against viral infections.,Antibiotics target bacterial structures/functions not present in viruses,Antibiotics target bacterial structures or processes while viruses replicate inside host cells and are not killed by antibiotics,False,False,True,0.8026826345938296,embedding
long_form,3,Explain why the sky appears blue during the day but red or orange near sunset.,"The sky appears blue during the day due to Rayleigh scattering, which scatters shorter blue wavelengths, and red or orange near sunset because the sun's light passes through more atmosphere, scattering shorter wavelengths and leaving longer red wavelengths",Blue light is scattered more strongly by the atmosphere during the day while sunlight at sunset travels through more atmosphere leaving longer red and orange wavelengths more visible,False,False,True,0.8666845635008805,embedding
long_form,4,Explain why increasing sample size reduces random error but does not automatically remove bias.,Increasing sample size averages out random variations but does not correct systematic errors,Larger samples reduce sampling variability but systematic bias from measurement sampling or study design can remain,False,False,False,0.6795935663105361,embedding
long_form,5,Explain why peer review improves scientific reliability but does not guarantee correctness.,"Peer review improves reliability by ensuring research is evaluated by experts, but human error and bias can still occur",Peer review can catch errors and improve quality but reviewers can miss flaws and published papers may later be corrected challenged or retracted,False,False,False,0.6751641617272874,embedding
long_form,6,Explain why GDP is an incomplete measure of national well being.,"GDP ignores income distribution, environmental impact, and non-market activities",GDP measures economic output but does not directly measure inequality health environmental quality unpaid work leisure or overall welfare,False,False,False,0.5948472836857097,embedding
long_form,7,Explain why correlation alone does not prove causation.,Correlation does not prove causation because a third variable may influence both correlated variables,Correlation can occur because of confounding reverse causality coincidence or shared causes and does not by itself establish a direct causal relationship,False,False,False,0.682013630608255,embedding
long_form,8,Explain why exact match grading can incorrectly mark a correct answer wrong.,Minor variations or synonyms in phrasing,Exact match grading can reject correct paraphrases because it checks surface wording rather than meaning,False,False,False,0.3630026298904126,embedding
long_form,9,Explain why a legal rule may differ between jurisdictions.,"Legal rules may differ due to varying societal values, historical influences, and legislative priorities",Different jurisdictions have different statutes regulations court precedents and procedural rules,False,False,False,0.6844398582046283,embedding
long_form,10,Explain why climate is not disproved by one unusually cold day.,"Climate is the long-term average of weather over time, not a single weather event",Climate refers to long term patterns while one cold day is a short term weather event,False,False,True,0.7757691765992011,embedding
