template,id,prompt,model_response,correct_answer,hallucinated,baseline_exact,baseline_embed,baseline_embed_score,baseline_embed_method
long_form,1,Explain why Venus is hotter on average than Mercury even though Mercury is closer to the Sun.,"Because Venus’s dense CO2 atmosphere drives an extreme greenhouse effect that traps heat, while airless Mercury cannot retain it",Venus is hotter mainly because its dense carbon dioxide atmosphere creates an extreme greenhouse effect while Mercury has little atmosphere to retain heat,False,False,True,0.8013835963839799,embedding
long_form,2,Explain why antibiotics do not work against viral infections.,"Because antibiotics act on bacterial-specific targets (e.g., cell walls, ribosomes) that viruses lack, as viruses replicate using host-cell machinery",Antibiotics target bacterial structures or processes while viruses replicate inside host cells and are not killed by antibiotics,False,False,True,0.8112881559041702,embedding
long_form,3,Explain why the sky appears blue during the day but red or orange near sunset.,"Rayleigh scattering makes short blue wavelengths scatter across the sky when the Sun is high, but at sunset the longer path through air scatters out blue, leaving red/orange light",Blue light is scattered more strongly by the atmosphere during the day while sunlight at sunset travels through more atmosphere leaving longer red and orange wavelengths more visible,False,False,True,0.7913399961564231,embedding
long_form,4,Explain why increasing sample size reduces random error but does not automatically remove bias.,"More data averages out random noise (reducing variance), but bias is a systematic shift from design/measurement/confounding that doesn’t shrink with n, yielding a more precise yet still wrong estimate",Larger samples reduce sampling variability but systematic bias from measurement sampling or study design can remain,False,False,False,0.631702489631739,embedding
long_form,5,Explain why peer review improves scientific reliability but does not guarantee correctness.,"Expert scrutiny filters many flaws, boosting reliability; but reviewers don’t replicate studies or audit data and can miss errors, bias, or fraud, so findings remain provisional",Peer review can catch errors and improve quality but reviewers can miss flaws and published papers may later be corrected challenged or retracted,False,False,False,0.6364428900334338,embedding
long_form,6,Explain why GDP is an incomplete measure of national well being.,"Because it tracks market output, not welfare, ignoring inequality, non‑market work and leisure, environmental costs, health and education outcomes, sustainability, and overall quality of life",GDP measures economic output but does not directly measure inequality health environmental quality unpaid work leisure or overall welfare,False,False,False,0.6795525057924428,embedding
long_form,7,Explain why correlation alone does not prove causation.,"Correlation can arise from confounding variables, reverse causation, or chance rather than a direct causal relationship",Correlation can occur because of confounding reverse causality coincidence or shared causes and does not by itself establish a direct causal relationship,False,False,True,0.9046178020580405,embedding
long_form,8,Explain why exact match grading can incorrectly mark a correct answer wrong.,"Because it compares literal strings, semantically correct answers with different wording, formatting, units, or rounding won’t match",Exact match grading can reject correct paraphrases because it checks surface wording rather than meaning,False,False,False,0.4802694534985795,embedding
long_form,9,Explain why a legal rule may differ between jurisdictions.,"Because independent lawmaking reflects each jurisdiction’s unique history, culture, constitution, politics, and precedent",Different jurisdictions have different statutes regulations court precedents and procedural rules,False,False,False,0.5470745572760524,embedding
long_form,10,Explain why climate is not disproved by one unusually cold day.,Climate is long-term average weather; one cold day is normal variability,Climate refers to long term patterns while one cold day is a short term weather event,False,False,True,0.7538687740416492,embedding
