template,id,prompt,model_response,correct_answer,hallucinated,baseline_exact,baseline_embed,baseline_embed_score,baseline_embed_method
long_form,1,Explain why Venus is hotter on average than Mercury even though Mercury is closer to the Sun.,Venus has a thick atmosphere that traps heat,Venus is hotter mainly because its dense carbon dioxide atmosphere creates an extreme greenhouse effect while Mercury has little atmosphere to retain heat,True,False,True,0.7558606593556053,embedding
long_form,2,Explain why antibiotics do not work against viral infections.,Different mechanisms of action,Antibiotics target bacterial structures or processes while viruses replicate inside host cells and are not killed by antibiotics,False,False,False,0.2068473474117914,embedding
long_form,3,Explain why the sky appears blue during the day but red or orange near sunset.,"Blue light is scattered in the Earth's atmosphere during the day, while red and orange light is scattered less, resulting in the sky appearing blue during the day and red or orange near sunset",Blue light is scattered more strongly by the atmosphere during the day while sunlight at sunset travels through more atmosphere leaving longer red and orange wavelengths more visible,True,False,True,0.9284242731389928,embedding
long_form,4,Explain why increasing sample size reduces random error but does not automatically remove bias.,"Increasing sample size reduces random error by providing more data points for analysis, but bias is a systematic error that can still be present regardless of sample size",Larger samples reduce sampling variability but systematic bias from measurement sampling or study design can remain,False,False,True,0.7320090871425987,embedding
long_form,5,Explain why peer review improves scientific reliability but does not guarantee correctness.,"Bias, oversight, and limitations in scope can affect peer review",Peer review can catch errors and improve quality but reviewers can miss flaws and published papers may later be corrected challenged or retracted,False,False,False,0.5115518237985613,embedding
long_form,6,Explain why GDP is an incomplete measure of national well being.,It does not account for distribution of income,GDP measures economic output but does not directly measure inequality health environmental quality unpaid work leisure or overall welfare,False,False,False,0.4594412860152909,embedding
long_form,7,Explain why correlation alone does not prove causation.,Correlation does not prove causation due to the possibility of confounding variables,Correlation can occur because of confounding reverse causality coincidence or shared causes and does not by itself establish a direct causal relationship,False,False,True,0.7751527020246997,embedding
long_form,8,Explain why exact match grading can incorrectly mark a correct answer wrong.,Synonyms or paraphrasing may not be recognized as correct matches,Exact match grading can reject correct paraphrases because it checks surface wording rather than meaning,False,False,False,0.6574385934139783,embedding
long_form,9,Explain why a legal rule may differ between jurisdictions.,"Differences in culture, history, legal traditions, and societal values",Different jurisdictions have different statutes regulations court precedents and procedural rules,False,False,False,0.4299865732399849,embedding
long_form,10,Explain why climate is not disproved by one unusually cold day.,Climate is the average of weather conditions over a long period of time,Climate refers to long term patterns while one cold day is a short term weather event,False,False,False,0.7046606785620302,embedding
causal_reasoning,11,A new tutoring program begins and student test scores rise. Why is this not enough to prove the tutoring caused the increase?,Correlation does not imply causation,Scores may have risen because of other factors such as easier tests different students extra study teacher changes or broader trends,False,False,False,0.13090497735713938,embedding
causal_reasoning,12,A city bans cars downtown and air pollution decreases. What else should be checked before claiming the ban caused the decrease?,Vehicle traffic data,Researchers should check weather industrial emissions seasonal trends public transit changes traffic displacement and comparison areas,False,False,False,0.43331686113540097,embedding
causal_reasoning,13,A hospital introduces a new checklist and patient complications fall. Why might the checklist not be the only cause?,Other factors could have also contributed to the decrease in patient complications,Other changes such as staffing training patient mix equipment reporting practices or hospital policy could also affect complications,False,False,False,0.5737473280174752,embedding
causal_reasoning,14,A company launches a new advertisement and sales increase. What evidence would make the causal claim stronger?,Random assignment to treatment and control groups,A randomized test comparison market pre trend data seasonality controls and information about pricing distribution and competitor behavior would strengthen the claim,False,False,False,0.11761126273398817,embedding
causal_reasoning,15,A person drinks more coffee and later reports better grades. Why does this not prove coffee caused the improvement?,Correlation does not imply causation,Grades could be affected by study time sleep course difficulty motivation tutoring prior ability or other confounding factors,False,False,False,0.11933523256995625,embedding
causal_reasoning,16,A region plants more trees and summer temperatures fall. What alternative explanations should be considered?,1. Seasonal variation in temperature,Weather variation land use changes measurement differences irrigation pollution changes and broader climate patterns should be considered,False,False,False,0.40891223810050054,embedding
causal_reasoning,17,A model update is followed by fewer wrong answers on a test set. Why might the update not be the only cause?,Data quality issues,The test mix sampling method scoring method abstention rate or prompt difficulty may have changed,False,False,False,0.1934290647789502,embedding
causal_reasoning,18,A search engine changes its ranking algorithm and user satisfaction rises. What would help establish causation?,A/B testing,A controlled experiment or A B test with comparable users stable measurement and checks for seasonality traffic source changes and external events,False,False,False,0.30254891398543476,embedding
causal_reasoning,19,A new law is followed by lower crime rates. Why should researchers be careful before claiming the law caused the drop?,Correlation does not imply causation,Crime rates can change because of enforcement demographics economic conditions reporting changes seasonal effects or long term trends,False,False,False,0.11927137371023368,embedding
causal_reasoning,20,A fitness app user loses weight after installing the app. Why is that weak evidence that the app caused the weight loss?,Correlation does not equal causation,The user may have changed diet exercise motivation sleep or other habits and there is no control group or counterfactual comparison,False,False,False,0.2759945659157368,embedding
