template,id,prompt,model_response,correct_answer,hallucinated,baseline_exact,baseline_embed,baseline_embed_score,baseline_embed_method
long_form,1,Explain why ocean tides happen and why the Moon has a stronger tidal effect on Earth than the Sun despite the Sun being more massive.,Gravitational pull from the Moon is closer to Earth than the Sun's,Ocean tides are mainly caused by gravitational differences across Earth and the Moon has a stronger tidal effect because it is much closer than the Sun,False,False,False,0.5114324214054013,embedding
long_form,2,Explain why seasons occur on Earth.,Axial tilt of Earth,Seasons occur because Earths axis is tilted causing different hemispheres to receive different angles and durations of sunlight during the year,False,False,False,0.4579848178693192,embedding
long_form,3,Explain why boiling point changes with altitude.,Decreased atmospheric pressure,Boiling point decreases at higher altitude because atmospheric pressure is lower so water reaches its vapor pressure at a lower temperature,False,False,False,0.5602005005889752,embedding
long_form,4,Explain why washing hands with soap helps reduce the spread of infectious disease.,Soap breaks down the lipid layer of viruses and bacteria,Soap helps remove microbes and oils from skin and disrupts lipid membranes of some pathogens while rinsing carries them away,False,False,True,0.7219376480786157,embedding
long_form,5,Explain why randomized controlled trials are useful for testing whether a treatment works.,To minimize bias and determine true treatment effects,Randomized controlled trials reduce selection bias and compare treatment outcomes against a control group to estimate causal effects,False,False,False,0.6585343559477173,embedding
long_form,6,Explain why a map can distort the size or shape of countries.,Projection errors,A flat map projects Earths curved surface onto a plane so some combination of area shape distance or direction must be distorted,False,False,False,0.25403148700460115,embedding
long_form,7,Explain why photosynthesis is important for most ecosystems.,Converts sunlight into energy,Photosynthesis converts light energy into chemical energy and produces organic matter that supports food webs while releasing oxygen,False,False,False,0.6280092213237589,embedding
long_form,8,Explain why electric power grids need supply and demand to stay balanced.,To maintain stable voltage and frequency,Electric grids require generation and consumption to stay closely matched because large imbalances can destabilize frequency and cause outages,False,False,False,0.4458309506702108,embedding
long_form,9,Explain why inflation reduces purchasing power.,Inflation erodes the value of money over time,Inflation raises the general price level so the same amount of money buys fewer goods and services,False,False,False,0.6369161444501257,embedding
long_form,10,Explain why eyewitness testimony can be unreliable.,"Memory can be influenced by various factors like stress, leading to errors and inaccuracies",Eyewitness memory can be affected by stress perception time suggestion bias and memory reconstruction,False,False,False,0.5242884409684225,embedding
causal_reasoning,11,A town installs speed cameras and traffic accidents fall afterward. Why is this not enough to prove the cameras caused the decrease?,Correlation does not equal causation,Accidents may have fallen because of road redesign enforcement weather traffic volume seasonal patterns or broader safety trends,False,False,False,0.09120395398582792,embedding
causal_reasoning,12,A school starts serving breakfast and attendance improves. What else could explain the improvement?,None,Attendance could improve because of transportation changes policy changes family outreach student population changes weather or other school programs,False,False,False,0.038475292498605464,embedding
causal_reasoning,13,A country cuts taxes and unemployment later falls. Why should researchers be cautious before claiming the tax cut caused the drop?,Correlation does not imply causation,Unemployment can change because of monetary policy global demand demographics industry trends stimulus business cycles or measurement changes,False,False,False,0.14938892802527792,embedding
causal_reasoning,14,A clinic sends appointment reminders and missed visits decline. What evidence would strengthen the claim that reminders caused the decline?,Comparison of missed visits before and after reminder implementation,A randomized comparison between patients who did and did not receive reminders with similar baseline conditions would strengthen the claim,False,False,False,0.5825183158224169,embedding
causal_reasoning,15,A lake has fewer algae blooms after fertilizer use nearby decreases. What alternative explanations should be considered?,Runoff from other nearby agricultural sites containing fertilizer,Weather rainfall water temperature wastewater changes invasive species monitoring changes and natural variation could also affect algae blooms,False,False,False,0.30164251095115424,embedding
causal_reasoning,16,A company raises wages and employee turnover falls. Why might wages not be the only cause?,Other factors such as improved working conditions or increased job security could also contribute,Turnover may also fall because of management changes benefits scheduling hiring conditions labor market shifts or workplace culture,False,False,False,0.5233129337177065,embedding
causal_reasoning,17,A state changes graduation requirements and graduation rates rise. What should be checked before claiming the policy caused the rise?,Correlation between changes in policy and graduation rates,Researchers should check cohort differences grading standards dropout definitions school funding tutoring programs and long term trends,False,False,False,0.41885347513670484,embedding
causal_reasoning,18,A restaurant changes its menu and receives better reviews. Why does this not prove the menu caused the better reviews?,Correlation does not imply causation,Reviews may change because of service pricing staff marketing reviewer selection seasonality or changes in customer expectations,False,False,False,0.06390384132636392,embedding
causal_reasoning,19,A new pesticide is used and crop yield increases. What would help determine whether the pesticide caused the increase?,Control group of crops not treated with the pesticide,A controlled comparison with similar fields weather soil crop variety irrigation and pest pressure would help establish causation,False,False,False,0.45386507596211595,embedding
causal_reasoning,20,A city opens a new park and nearby home prices rise. Why is causation uncertain?,Correlation does not imply causation,Home prices may rise because of broader market trends development transit changes school quality neighborhood investment or selection effects,False,False,False,0.1673346482033962,embedding
synthesis,21,Compare renewable energy and fossil fuels.,Renewable energy sources are more sustainable than fossil fuels,Renewable energy comes from sources replenished on human timescales while fossil fuels are finite carbon based fuels formed over geologic time and release greenhouse gases when burned,False,False,True,0.7237152944882366,embedding
